ec50_am,ec50_lm,efficacy
1.73,1.55,0.1178
1.73,1.57,0.1019
1.73,1.59,0.0912
1.73,1.61,0.0864
1.73,1.6300000000000001,0.0814
1.73,1.6500000000000001,0.0738
1.73,1.6700000000000002,0.0685
1.73,1.69,0.0602
1.73,1.71,0.0595
1.73,1.73,0.0554
1.73,1.75,0.0525
1.73,1.77,0.0461
1.73,1.79,0.0447
1.73,1.81,0.0421
1.73,1.83,0.036
1.73,1.85,0.034
1.73,1.87,0.0382
1.73,1.8900000000000001,0.0316
1.73,1.9100000000000001,0.0321
1.73,1.93,0.0314
1.73,1.95,0.0303
1.73,1.97,0.0247
1.73,1.99,0.0274
1.75,0.01,0.9964
1.75,0.03,0.9958
1.75,0.05,0.9943
1.75,0.06999999999999999,0.9936
1.75,0.09,0.9921
1.75,0.11,0.9925
1.75,0.13,0.9935
1.75,0.15000000000000002,0.9937
1.75,0.17,0.9919
1.75,0.19,0.9898
1.75,0.21000000000000002,0.9883
1.75,0.23,0.9856
1.75,0.25,0.9864
1.75,0.27,0.9833
1.75,0.29000000000000004,0.9821
1.75,0.31,0.9737
1.75,0.33,0.9712
1.75,0.35000000000000003,0.9688
1.75,0.37,0.9646
1.75,0.39,0.9619
1.75,0.41000000000000003,0.9571
1.75,0.43,0.9521
1.75,0.45,0.9477
1.75,0.47000000000000003,0.9397
1.75,0.49,0.9345
1.75,0.51,0.9285
1.75,0.53,0.9122
1.75,0.55,0.9072
1.75,0.5700000000000001,0.8963
1.75,0.59,0.8815
1.75,0.61,0.8777
1.75,0.63,0.8671
1.75,0.65,0.8608
1.75,0.67,0.8491
1.75,0.6900000000000001,0.8235
1.75,0.7100000000000001,0.8177
1.75,0.73,0.7992
1.75,0.75,0.7927
1.75,0.77,0.7651
1.75,0.79,0.7547
1.75,0.81,0.73
1.75,0.8300000000000001,0.7243
1.75,0.85,0.6966
1.75,0.87,0.6796
1.75,0.89,0.6672
1.75,0.91,0.6461
1.75,0.93,0.6152
1.75,0.9500000000000001,0.6006
1.75,0.97,0.5873
1.75,0.99,0.5614
1.75,1.01,0.5418
1.75,1.03,0.5192
1.75,1.05,0.5033
1.75,1.07,0.479
1.75,1.09,0.456
1.75,1.11,0.4327
1.75,1.1300000000000001,0.4272
1.75,1.1500000000000001,0.4012
1.75,1.17,0.3828
1.75,1.19,0.3679
1.75,1.21,0.3424
1.75,1.23,0.3258
1.75,1.25,0.3128
1.75,1.27,0.2961
1.75,1.29,0.2747
1.75,1.31,0.2579
1.75,1.33,0.2418
1.75,1.35,0.219
1.75,1.37,0.2063
1.75,1.3900000000000001,0.1944
1.75,1.4100000000000001,0.181
1.75,1.43,0.1711
1.75,1.45,0.1602
1.75,1.47,0.1427
1.75,1.49,0.1355
1.75,1.51,0.1242
1.75,1.53,0.1183
1.75,1.55,0.1094
1.75,1.57,0.1011
1.75,1.59,0.093
1.75,1.61,0.086
1.75,1.6300000000000001,0.0796
1.75,1.6500000000000001,0.0739
1.75,1.6700000000000002,0.0639
1.75,1.69,0.0633
1.75,1.71,0.0546
1.75,1.73,0.0575
1.75,1.75,0.0497
1.75,1.77,0.0452
1.75,1.79,0.0443
1.75,1.81,0.0368
1.75,1.83,0.0365
1.75,1.85,0.0323
1.75,1.87,0.0314
1.75,1.8900000000000001,0.0296
1.75,1.9100000000000001,0.0295
1.75,1.93,0.025
1.75,1.95,0.0245
1.75,1.97,0.0237
1.75,1.99,0.0254
1.77,0.01,0.9963
1.77,0.03,0.9939
1.77,0.05,0.9947
1.77,0.06999999999999999,0.9938
1.77,0.09,0.994
1.77,0.11,0.9918
1.77,0.13,0.9932
1.77,0.15000000000000002,0.9905
1.77,0.17,0.9922
1.77,0.19,0.9923
1.77,0.21000000000000002,0.9907
1.77,0.23,0.9876
1.77,0.25,0.9841
1.77,0.27,0.9821
1.77,0.29000000000000004,0.9767
1.77,0.31,0.9777
1.77,0.33,0.9723
1.77,0.35000000000000003,0.9701
1.77,0.37,0.9623
1.77,0.39,0.9603
1.77,0.41000000000000003,0.9561
1.77,0.43,0.9521
1.77,0.45,0.9463
1.77,0.47000000000000003,0.9379
1.77,0.49,0.9369
1.77,0.51,0.9209
1.77,0.53,0.9192
1.77,0.55,0.9099
1.77,0.5700000000000001,0.901
1.77,0.59,0.8889
1.77,0.61,0.8809
1.77,0.63,0.8699
1.77,0.65,0.8508
1.77,0.67,0.8468
1.77,0.6900000000000001,0.8279
1.77,0.7100000000000001,0.8187
1.77,0.73,0.8074
1.77,0.75,0.7858
1.77,0.77,0.7725
1.77,0.79,0.7595
1.77,0.81,0.7388
1.77,0.8300000000000001,0.7231
1.77,0.85,0.6978
1.77,0.87,0.6851
1.77,0.89,0.671
1.77,0.91,0.6465
1.77,0.93,0.6193
1.77,0.9500000000000001,0.5985
1.77,0.97,0.592
1.77,0.99,0.5607
1.77,1.01,0.5417
1.77,1.03,0.5227
1.77,1.05,0.5027
1.77,1.07,0.4927
1.77,1.09,0.4594
1.77,1.11,0.442
1.77,1.1300000000000001,0.4217
1.77,1.1500000000000001,0.3943
1.77,1.17,0.383
1.77,1.19,0.3527
1.77,1.21,0.3381
1.77,1.23,0.3275
1.77,1.25,0.3096
1.77,1.27,0.2879
1.77,1.29,0.2743
1.77,1.31,0.2586
1.77,1.33,0.2347
1.77,1.35,0.2255
1.77,1.37,0.2099
1.77,1.3900000000000001,0.1902
1.77,1.4100000000000001,0.1864
1.77,1.43,0.17
1.77,1.45,0.1492
1.77,1.47,0.15
1.77,1.49,0.1291
1.77,1.51,0.1274
1.77,1.53,0.1165
1.77,1.55,0.1086
1.77,1.57,0.0961
1.77,1.59,0.0915
1.77,1.61,0.0806
1.77,1.6300000000000001,0.0781
1.77,1.6500000000000001,0.0699
1.77,1.6700000000000002,0.0647
1.77,1.69,0.0607
1.77,1.71,0.0591
1.77,1.73,0.0499
1.77,1.75,0.0481
1.77,1.77,0.0394
1.77,1.79,0.038
1.77,1.81,0.0363
1.77,1.83,0.033
1.77,1.85,0.0344
1.77,1.87,0.03
1.77,1.8900000000000001,0.0287
1.77,1.9100000000000001,0.0274
1.77,1.93,0.0232
1.77,1.95,0.0232
1.77,1.97,0.0229
1.77,1.99,0.0197
1.79,0.01,0.995
1.79,0.03,0.9938
1.79,0.05,0.9943
1.79,0.06999999999999999,0.9948
1.79,0.09,0.9937
1.79,0.11,0.9921
1.79,0.13,0.9941
1.79,0.15000000000000002,0.9928
1.79,0.17,0.9915
1.79,0.19,0.9911
1.79,0.21000000000000002,0.988
1.79,0.23,0.9864
1.79,0.25,0.985
1.79,0.27,0.9831
1.79,0.29000000000000004,0.9782
1.79,0.31,0.9761
1.79,0.33,0.973
1.79,0.35000000000000003,0.97
1.79,0.37,0.9647
1.79,0.39,0.9621
1.79,0.41000000000000003,0.9563
1.79,0.43,0.9522
1.79,0.45,0.9473
1.79,0.47000000000000003,0.9404
1.79,0.49,0.9268
1.79,0.51,0.9237
1.79,0.53,0.9097
1.79,0.55,0.9148
1.79,0.5700000000000001,0.9008
1.79,0.59,0.8912
1.79,0.61,0.8854
1.79,0.63,0.8661
1.79,0.65,0.8585
1.79,0.67,0.844
1.79,0.6900000000000001,0.8246
1.79,0.7100000000000001,0.818
1.79,0.73,0.8025
1.79,0.75,0.7876
1.79,0.77,0.7685
1.79,0.79,0.7528
1.79,0.81,0.7425
1.79,0.8300000000000001,0.7257
1.79,0.85,0.7007
1.79,0.87,0.6894
1.79,0.89,0.6609
1.79,0.91,0.641
1.79,0.93,0.6152
1.79,0.9500000000000001,0.6024
1.79,0.97,0.5829
1.79,0.99,0.562
1.79,1.01,0.5473
1.79,1.03,0.5254
1.79,1.05,0.506
1.79,1.07,0.4914
1.79,1.09,0.4539
1.79,1.11,0.4417
1.79,1.1300000000000001,0.4217
1.79,1.1500000000000001,0.3933
1.79,1.17,0.3836
1.79,1.19,0.3592
1.79,1.21,0.3386
1.79,1.23,0.3143
1.79,1.25,0.2973
1.79,1.27,0.2862
1.79,1.29,0.2623
1.79,1.31,0.2477
1.79,1.33,0.2408
1.79,1.35,0.2177
1.79,1.37,0.1957
1.79,1.3900000000000001,0.1903
1.79,1.4100000000000001,0.1765
1.79,1.43,0.1667
1.79,1.45,0.1577
1.79,1.47,0.1416
1.79,1.49,0.1266
1.79,1.51,0.1211
1.79,1.53,0.1059
1.79,1.55,0.0968
1.79,1.57,0.0939
1.79,1.59,0.0846
1.79,1.61,0.083
1.79,1.6300000000000001,0.0744
1.79,1.6500000000000001,0.0665
1.79,1.6700000000000002,0.0584
1.79,1.69,0.061
1.79,1.71,0.0491
1.79,1.73,0.0497
1.79,1.75,0.0456
1.79,1.77,0.042
1.79,1.79,0.0376
1.79,1.81,0.0361
1.79,1.83,0.0305
1.79,1.85,0.0331
1.79,1.87,0.0293
1.79,1.8900000000000001,0.0291
1.79,1.9100000000000001,0.0267
1.79,1.93,0.023
1.79,1.95,0.0188
1.79,1.97,0.0198
1.79,1.99,0.0193
1.81,0.01,0.9951
1.81,0.03,0.9933
1.81,0.05,0.9932
1.81,0.06999999999999999,0.9924
1.81,0.09,0.9922
1.81,0.11,0.9935
1.81,0.13,0.9935
1.81,0.15000000000000002,0.993
1.81,0.17,0.9915
1.81,0.19,0.9909
1.81,0.21000000000000002,0.9891
1.81,0.23,0.9879
1.81,0.25,0.9819
1.81,0.27,0.9821
1.81,0.29000000000000004,0.9807
1.81,0.31,0.9765
1.81,0.33,0.9723
1.81,0.35000000000000003,0.97
1.81,0.37,0.9684
1.81,0.39,0.9652
1.81,0.41000000000000003,0.9567
1.81,0.43,0.9473
1.81,0.45,0.9475
1.81,0.47000000000000003,0.9363
1.81,0.49,0.9287
1.81,0.51,0.9238
1.81,0.53,0.9162
1.81,0.55,0.9063
1.81,0.5700000000000001,0.8956
1.81,0.59,0.8893
1.81,0.61,0.8805
1.81,0.63,0.8666
1.81,0.65,0.8528
1.81,0.67,0.8387
1.81,0.6900000000000001,0.8259
1.81,0.7100000000000001,0.8114
1.81,0.73,0.8046
1.81,0.75,0.7834
1.81,0.77,0.7693
1.81,0.79,0.7569
1.81,0.81,0.737
1.81,0.8300000000000001,0.7223
1.81,0.85,0.6948
1.81,0.87,0.6854
1.81,0.89,0.6658
1.81,0.91,0.6474
1.81,0.93,0.6227
1.81,0.9500000000000001,0.6021
1.81,0.97,0.5807
1.81,0.99,0.562
1.81,1.01,0.5455
1.81,1.03,0.5269
1.81,1.05,0.4992
1.81,1.07,0.4757
1.81,1.09,0.4652
1.81,1.11,0.4422
1.81,1.1300000000000001,0.4213
1.81,1.1500000000000001,0.3915
1.81,1.17,0.3732
1.81,1.19,0.3523
1.81,1.21,0.3412
1.81,1.23,0.3175
1.81,1.25,0.2992
1.81,1.27,0.2858
1.81,1.29,0.2645
1.81,1.31,0.2492
1.81,1.33,0.2304
1.81,1.35,0.214
1.81,1.37,0.2033
1.81,1.3900000000000001,0.1888
1.81,1.4100000000000001,0.1701
1.81,1.43,0.1576
1.81,1.45,0.1513
1.81,1.47,0.1412
1.81,1.49,0.1269
1.81,1.51,0.1179
1.81,1.53,0.1086
1.81,1.55,0.0976
1.81,1.57,0.0992
1.81,1.59,0.0886
1.81,1.61,0.0802
1.81,1.6300000000000001,0.0703
1.81,1.6500000000000001,0.0678
1.81,1.6700000000000002,0.0595
1.81,1.69,0.0535
1.81,1.71,0.0524
1.81,1.73,0.0454
1.81,1.75,0.043
1.81,1.77,0.0388
1.81,1.79,0.0338
1.81,1.81,0.0325
1.81,1.83,0.0306
1.81,1.85,0.0277
1.81,1.87,0.0251
1.81,1.8900000000000001,0.0248
1.81,1.9100000000000001,0.0232
1.81,1.93,0.0196
1.81,1.95,0.0176
1.81,1.97,0.018
1.81,1.99,0.019
1.83,0.01,0.9956
1.83,0.03,0.9949
1.83,0.05,0.9938
1.83,0.06999999999999999,0.9948
1.83,0.09,0.9924
1.83,0.11,0.9931
1.83,0.13,0.9939
1.83,0.15000000000000002,0.9924
1.83,0.17,0.9908
1.83,0.19,0.991
1.83,0.21000000000000002,0.9894
1.83,0.23,0.9866
1.83,0.25,0.9866
1.83,0.27,0.9831
1.83,0.29000000000000004,0.9798
1.83,0.31,0.9806
1.83,0.33,0.9747
1.83,0.35000000000000003,0.9685
1.83,0.37,0.9645
1.83,0.39,0.9606
1.83,0.41000000000000003,0.956
1.83,0.43,0.949
1.83,0.45,0.9465
1.83,0.47000000000000003,0.9356
1.83,0.49,0.9315
1.83,0.51,0.9263
1.83,0.53,0.921
1.83,0.55,0.907
1.83,0.5700000000000001,0.9011
1.83,0.59,0.8859
1.83,0.61,0.8775
1.83,0.63,0.8712
1.83,0.65,0.8563
1.83,0.67,0.8457
1.83,0.6900000000000001,0.8371
1.83,0.7100000000000001,0.8157
1.83,0.73,0.7992
1.83,0.75,0.784
1.83,0.77,0.7687
1.83,0.79,0.7558
1.83,0.81,0.7397
1.83,0.8300000000000001,0.7117
1.83,0.85,0.6932
1.83,0.87,0.6754
1.83,0.89,0.6617
1.83,0.91,0.6429
1.83,0.93,0.619
1.83,0.9500000000000001,0.6074
1.83,0.97,0.5714
1.83,0.99,0.5565
1.83,1.01,0.5483
1.83,1.03,0.5247
1.83,1.05,0.498
1.83,1.07,0.4739
1.83,1.09,0.456
1.83,1.11,0.4382
1.83,1.1300000000000001,0.4117
1.83,1.1500000000000001,0.4009
1.83,1.17,0.3783
1.83,1.19,0.3499
1.83,1.21,0.335
1.83,1.23,0.3171
1.83,1.25,0.3004
1.83,1.27,0.283
1.83,1.29,0.2587
1.83,1.31,0.2561
1.83,1.33,0.2314
1.83,1.35,0.2231
1.83,1.37,0.2028
1.83,1.3900000000000001,0.1879
1.83,1.4100000000000001,0.172
1.83,1.43,0.1623
1.83,1.45,0.1526
1.83,1.47,0.1408
1.83,1.49,0.1306
1.83,1.51,0.1203
1.83,1.53,0.1052
1.83,1.55,0.0972
1.83,1.57,0.0896
1.83,1.59,0.0828
1.83,1.61,0.076
1.83,1.6300000000000001,0.0708
1.83,1.6500000000000001,0.0633
1.83,1.6700000000000002,0.0598
1.83,1.69,0.0527
1.83,1.71,0.0468
1.83,1.73,0.0413
1.83,1.75,0.0401
1.83,1.77,0.0359
1.83,1.79,0.0317
1.83,1.81,0.0325
1.83,1.83,0.0254
1.83,1.85,0.0263
1.83,1.87,0.0234
1.83,1.8900000000000001,0.0251
1.83,1.9100000000000001,0.0181
1.83,1.93,0.0189
1.83,1.95,0.0164
1.83,1.97,0.0177
1.83,1.99,0.0141
1.85,0.01,0.9953
1.85,0.03,0.9949
1.85,0.05,0.9935
1.85,0.06999999999999999,0.9922
1.85,0.09,0.9928
1.85,0.11,0.992
1.85,0.13,0.9934
1.85,0.15000000000000002,0.9914
1.85,0.17,0.9907
1.85,0.19,0.9902
1.85,0.21000000000000002,0.9884
1.85,0.23,0.9855
1.85,0.25,0.9852
1.85,0.27,0.9799
1.85,0.29000000000000004,0.9823
1.85,0.31,0.9775
1.85,0.33,0.9761
1.85,0.35000000000000003,0.9684
1.85,0.37,0.9678
1.85,0.39,0.9628
1.85,0.41000000000000003,0.9555
1.85,0.43,0.9532
1.85,0.45,0.9406
1.85,0.47000000000000003,0.9361
1.85,0.49,0.9284
1.85,0.51,0.9243
1.85,0.53,0.9139
1.85,0.55,0.9083
1.85,0.5700000000000001,0.8961
1.85,0.59,0.8894
1.85,0.61,0.874
1.85,0.63,0.8658
1.85,0.65,0.8583
1.85,0.67,0.836
1.85,0.6900000000000001,0.8222
1.85,0.7100000000000001,0.8125
1.85,0.73,0.8002
1.85,0.75,0.7826
1.85,0.77,0.7557
1.85,0.79,0.7557
1.85,0.81,0.7328
1.85,0.8300000000000001,0.7193
1.85,0.85,0.7002
1.85,0.87,0.6791
1.85,0.89,0.6598
1.85,0.91,0.6439
1.85,0.93,0.6177
1.85,0.9500000000000001,0.5967
1.85,0.97,0.5809
1.85,0.99,0.5558
1.85,1.01,0.5397
1.85,1.03,0.5242
1.85,1.05,0.5015
1.85,1.07,0.4797
1.85,1.09,0.4534
1.85,1.11,0.4343
1.85,1.1300000000000001,0.4096
1.85,1.1500000000000001,0.396
1.85,1.17,0.3714
1.85,1.19,0.347
1.85,1.21,0.341
1.85,1.23,0.3135
1.85,1.25,0.2906
1.85,1.27,0.2789
1.85,1.29,0.2687
1.85,1.31,0.2469
1.85,1.33,0.2285
1.85,1.35,0.2149
1.85,1.37,0.2023
1.85,1.3900000000000001,0.1857
1.85,1.4100000000000001,0.1802
1.85,1.43,0.1565
1.85,1.45,0.1487
1.85,1.47,0.138
1.85,1.49,0.1256
1.85,1.51,0.1224
1.85,1.53,0.1046
1.85,1.55,0.0985
1.85,1.57,0.0878
1.85,1.59,0.0818
1.85,1.61,0.0752
1.85,1.6300000000000001,0.0639
1.85,1.6500000000000001,0.0655
1.85,1.6700000000000002,0.0532
1.85,1.69,0.0542
1.85,1.71,0.0423
1.85,1.73,0.0445
1.85,1.75,0.0426
1.85,1.77,0.0334
1.85,1.79,0.0318
1.85,1.81,0.0297
1.85,1.83,0.0291
1.85,1.85,0.0266
1.85,1.87,0.025
1.85,1.8900000000000001,0.0228
1.85,1.9100000000000001,0.0185
1.85,1.93,0.0191
1.85,1.95,0.0168
1.85,1.97,0.0172
1.85,1.99,0.0133
1.87,0.01,0.9949
1.87,0.03,0.995
1.87,0.05,0.9935
1.87,0.06999999999999999,0.9937
1.87,0.09,0.994
1.87,0.11,0.994
1.87,0.13,0.9919
1.87,0.15000000000000002,0.9915
1.87,0.17,0.991
1.87,0.19,0.9887
1.87,0.21000000000000002,0.9872
1.87,0.23,0.9863
1.87,0.25,0.9841
1.87,0.27,0.9828
1.87,0.29000000000000004,0.9798
1.87,0.31,0.9778
1.87,0.33,0.9732
1.87,0.35000000000000003,0.9671
1.87,0.37,0.9655
1.87,0.39,0.961
1.87,0.41000000000000003,0.9577
1.87,0.43,0.9519
1.87,0.45,0.9424
1.87,0.47000000000000003,0.9374
1.87,0.49,0.935
1.87,0.51,0.9233
1.87,0.53,0.917
1.87,0.55,0.9059
1.87,0.5700000000000001,0.8947
1.87,0.59,0.8922
1.87,0.61,0.8836
1.87,0.63,0.8679
1.87,0.65,0.8613
1.87,0.67,0.8368
1.87,0.6900000000000001,0.8303
1.87,0.7100000000000001,0.8089
1.87,0.73,0.7996
1.87,0.75,0.7883
1.87,0.77,0.7631
1.87,0.79,0.7536
1.87,0.81,0.7348
1.87,0.8300000000000001,0.7144
1.87,0.85,0.6959
1.87,0.87,0.6809
1.87,0.89,0.663
1.87,0.91,0.6402
1.87,0.93,0.6197
1.87,0.9500000000000001,0.6092
1.87,0.97,0.5746
1.87,0.99,0.5608
1.87,1.01,0.5432
1.87,1.03,0.5089
1.87,1.05,0.497
1.87,1.07,0.4761
1.87,1.09,0.4512
1.87,1.11,0.4386
1.87,1.1300000000000001,0.4096
1.87,1.1500000000000001,0.3831
1.87,1.17,0.3738
1.87,1.19,0.3416
1.87,1.21,0.3254
1.87,1.23,0.3173
1.87,1.25,0.295
1.87,1.27,0.2812
1.87,1.29,0.2681
1.87,1.31,0.244
1.87,1.33,0.2258
1.87,1.35,0.2179
1.87,1.37,0.196
1.87,1.3900000000000001,0.1904
1.87,1.4100000000000001,0.1707
1.87,1.43,0.1615
1.87,1.45,0.1483
1.87,1.47,0.1323
1.87,1.49,0.1287
1.87,1.51,0.1144
1.87,1.53,0.1028
1.87,1.55,0.1017
1.87,1.57,0.0872
1.87,1.59,0.0826
1.87,1.61,0.0719
1.87,1.6300000000000001,0.0667
1.87,1.6500000000000001,0.0584
1.87,1.6700000000000002,0.0558
1.87,1.69,0.0503
1.87,1.71,0.0453
1.87,1.73,0.0388
1.87,1.75,0.0374
1.87,1.77,0.0342
1.87,1.79,0.0296
1.87,1.81,0.0286
1.87,1.83,0.0265
1.87,1.85,0.0242
1.87,1.87,0.0229
1.87,1.8900000000000001,0.0179
1.87,1.9100000000000001,0.0185
1.87,1.93,0.0166
1.87,1.95,0.016
1.87,1.97,0.0143
1.87,1.99,0.0146
1.8900000000000001,0.01,0.9948
1.8900000000000001,0.03,0.9953
1.8900000000000001,0.05,0.9939
1.8900000000000001,0.06999999999999999,0.9925
1.8900000000000001,0.09,0.9929
1.8900000000000001,0.11,0.9924
1.8900000000000001,0.13,0.9927
1.8900000000000001,0.15000000000000002,0.9918
1.8900000000000001,0.17,0.9893
1.8900000000000001,0.19,0.9915
1.8900000000000001,0.21000000000000002,0.9895
1.8900000000000001,0.23,0.987
1.8900000000000001,0.25,0.9869
1.8900000000000001,0.27,0.9822
1.8900000000000001,0.29000000000000004,0.9777
1.8900000000000001,0.31,0.9761
1.8900000000000001,0.33,0.9727
1.8900000000000001,0.35000000000000003,0.9657
1.8900000000000001,0.37,0.9692
1.8900000000000001,0.39,0.9602
1.8900000000000001,0.41000000000000003,0.9535
1.8900000000000001,0.43,0.9516
1.8900000000000001,0.45,0.9486
1.8900000000000001,0.47000000000000003,0.938
1.8900000000000001,0.49,0.9268
1.8900000000000001,0.51,0.9234
1.8900000000000001,0.53,0.9155
1.8900000000000001,0.55,0.9043
1.8900000000000001,0.5700000000000001,0.8963
1.8900000000000001,0.59,0.8884
1.8900000000000001,0.61,0.875
1.8900000000000001,0.63,0.8668
1.8900000000000001,0.65,0.8574
1.8900000000000001,0.67,0.8372
1.8900000000000001,0.6900000000000001,0.8274
1.8900000000000001,0.7100000000000001,0.8184
1.8900000000000001,0.73,0.7983
1.8900000000000001,0.75,0.7784
1.8900000000000001,0.77,0.773
1.8900000000000001,0.79,0.7517
1.8900000000000001,0.81,0.7299
1.8900000000000001,0.8300000000000001,0.719
1.8900000000000001,0.85,0.6984
1.8900000000000001,0.87,0.6784
1.8900000000000001,0.89,0.6648
1.8900000000000001,0.91,0.6379
1.8900000000000001,0.93,0.6181
1.8900000000000001,0.9500000000000001,0.6003
1.8900000000000001,0.97,0.5832
1.8900000000000001,0.99,0.5652
1.8900000000000001,1.01,0.5307
1.8900000000000001,1.03,0.5071
1.8900000000000001,1.05,0.4945
1.8900000000000001,1.07,0.474
1.8900000000000001,1.09,0.4555
1.8900000000000001,1.11,0.4351
1.8900000000000001,1.1300000000000001,0.4178
1.8900000000000001,1.1500000000000001,0.3908
1.8900000000000001,1.17,0.3691
1.8900000000000001,1.19,0.3501
1.8900000000000001,1.21,0.332
1.8900000000000001,1.23,0.3122
1.8900000000000001,1.25,0.2953
1.8900000000000001,1.27,0.2819
1.8900000000000001,1.29,0.2556
1.8900000000000001,1.31,0.2426
1.8900000000000001,1.33,0.2241
1.8900000000000001,1.35,0.2139
1.8900000000000001,1.37,0.1983
1.8900000000000001,1.3900000000000001,0.1849
1.8900000000000001,1.4100000000000001,0.1622
1.8900000000000001,1.43,0.15
1.8900000000000001,1.45,0.1441
1.8900000000000001,1.47,0.1301
1.8900000000000001,1.49,0.1285
1.8900000000000001,1.51,0.1183
1.8900000000000001,1.53,0.1055
1.8900000000000001,1.55,0.0933
1.8900000000000001,1.57,0.0988
1.8900000000000001,1.59,0.0815
1.8900000000000001,1.61,0.0723
1.8900000000000001,1.6300000000000001,0.0689
1.8900000000000001,1.6500000000000001,0.0605
1.8900000000000001,1.6700000000000002,0.0511
1.8900000000000001,1.69,0.0472
1.8900000000000001,1.71,0.0457
1.8900000000000001,1.73,0.0401
1.8900000000000001,1.75,0.038
1.8900000000000001,1.77,0.0323
1.8900000000000001,1.79,0.0306
1.8900000000000001,1.81,0.027
1.8900000000000001,1.83,0.0232
1.8900000000000001,1.85,0.0216
1.8900000000000001,1.87,0.0201
1.8900000000000001,1.8900000000000001,0.0174
1.8900000000000001,1.9100000000000001,0.0156
1.8900000000000001,1.93,0.0159
1.8900000000000001,1.95,0.0145
1.8900000000000001,1.97,0.0111
1.8900000000000001,1.99,0.0101
1.9100000000000001,0.01,0.9954
1.9100000000000001,0.03,0.9958
1.9100000000000001,0.05,0.994
1.9100000000000001,0.06999999999999999,0.9938
1.9100000000000001,0.09,0.9931
1.9100000000000001,0.11,0.9935
1.9100000000000001,0.13,0.9925
1.9100000000000001,0.15000000000000002,0.9895
1.9100000000000001,0.17,0.99
1.9100000000000001,0.19,0.9908
1.9100000000000001,0.21000000000000002,0.9904
1.9100000000000001,0.23,0.988
1.9100000000000001,0.25,0.9841
1.9100000000000001,0.27,0.9829
1.9100000000000001,0.29000000000000004,0.982
1.9100000000000001,0.31,0.9772
1.9100000000000001,0.33,0.9743
1.9100000000000001,0.35000000000000003,0.9722
1.9100000000000001,0.37,0.9679
1.9100000000000001,0.39,0.9599
1.9100000000000001,0.41000000000000003,0.9588
1.9100000000000001,0.43,0.9513
1.9100000000000001,0.45,0.946
1.9100000000000001,0.47000000000000003,0.9378
1.9100000000000001,0.49,0.9269
1.9100000000000001,0.51,0.9213
1.9100000000000001,0.53,0.9138
1.9100000000000001,0.55,0.9097
1.9100000000000001,0.5700000000000001,0.897
1.9100000000000001,0.59,0.8877
1.9100000000000001,0.61,0.8745
1.9100000000000001,0.63,0.8722
1.9100000000000001,0.65,0.8522
1.9100000000000001,0.67,0.844
1.9100000000000001,0.6900000000000001,0.8347
1.9100000000000001,0.7100000000000001,0.8167
1.9100000000000001,0.73,0.7991
1.9100000000000001,0.75,0.7829
1.9100000000000001,0.77,0.7738
1.9100000000000001,0.79,0.7524
1.9100000000000001,0.81,0.739
1.9100000000000001,0.8300000000000001,0.7127
1.9100000000000001,0.85,0.697
1.9100000000000001,0.87,0.6763
1.9100000000000001,0.89,0.6543
1.9100000000000001,0.91,0.6411
1.9100000000000001,0.93,0.6078
1.9100000000000001,0.9500000000000001,0.603
1.9100000000000001,0.97,0.5765
1.9100000000000001,0.99,0.5457
1.9100000000000001,1.01,0.5343
1.9100000000000001,1.03,0.5126
1.9100000000000001,1.05,0.4959
1.9100000000000001,1.07,0.4791
1.9100000000000001,1.09,0.4504
1.9100000000000001,1.11,0.4283
1.9100000000000001,1.1300000000000001,0.4141
1.9100000000000001,1.1500000000000001,0.3879
1.9100000000000001,1.17,0.3707
1.9100000000000001,1.19,0.3522
1.9100000000000001,1.21,0.3337
1.9100000000000001,1.23,0.3104
1.9100000000000001,1.25,0.2892
1.9100000000000001,1.27,0.2772
1.9100000000000001,1.29,0.2584
1.9100000000000001,1.31,0.2445
1.9100000000000001,1.33,0.2244
1.9100000000000001,1.35,0.2082
1.9100000000000001,1.37,0.1949
1.9100000000000001,1.3900000000000001,0.1808
1.9100000000000001,1.4100000000000001,0.1691
1.9100000000000001,1.43,0.1511
1.9100000000000001,1.45,0.1435
1.9100000000000001,1.47,0.1305
1.9100000000000001,1.49,0.1237
1.9100000000000001,1.51,0.1133
1.9100000000000001,1.53,0.1081
1.9100000000000001,1.55,0.0925
1.9100000000000001,1.57,0.0882
1.9100000000000001,1.59,0.0788
1.9100000000000001,1.61,0.0723
1.9100000000000001,1.6300000000000001,0.0599
1.9100000000000001,1.6500000000000001,0.0552
1.9100000000000001,1.6700000000000002,0.053
1.9100000000000001,1.69,0.0516
1.9100000000000001,1.71,0.0428
1.9100000000000001,1.73,0.0407
1.9100000000000001,1.75,0.0352
1.9100000000000001,1.77,0.0318
1.9100000000000001,1.79,0.032
1.9100000000000001,1.81,0.0254
1.9100000000000001,1.83,0.0239
1.9100000000000001,1.85,0.0216
1.9100000000000001,1.87,0.0166
1.9100000000000001,1.8900000000000001,0.0172
1.9100000000000001,1.9100000000000001,0.0184
1.9100000000000001,1.93,0.0152
1.9100000000000001,1.95,0.0135
1.9100000000000001,1.97,0.0118
1.9100000000000001,1.99,0.0106
1.93,0.01,0.9951
1.93,0.03,0.9937
1.93,0.05,0.9926
1.93,0.06999999999999999,0.9925
1.93,0.09,0.9932
1.93,0.11,0.992
1.93,0.13,0.9927
